id,name,host_id,host_name,neighbourhood,neighbourhood_group,city,room_type,price,usd,number_of_reviews,calculated_host_listings_count,availability_365,tipo disponibilidad,tipo host
5719870,東京駅まで13分､新小岩駅徒歩3分のﾘｯﾁ!隣商店街あり､便利!,29410164,JCK Residence,Katsushika Ku,"",Tokyo,Entire home/apt,¥13020,"$87,23",69,4,-1,'-,Profesional
5730246,"便利,干净,convenient,cheap,center Tokyo",24087904,Rinrin,Bunkyo Ku,"",Tokyo,Entire home/apt,¥6456,"$43,26",178,5,-1,'-,Profesional
5730491,Shared & Guest House BLENDIA #2,29311815,Motoki&Yuta,Shinagawa Ku,"",Tokyo,Shared room,¥2367,"$15,86",168,6,-1,'-,Profesional
5730522,Shared & Guest House BLENDIA #3,29311815,Motoki&Yuta,Shinagawa Ku,"",Tokyo,Shared room,¥2367,"$15,86",172,6,-1,'-,Profesional
5780815,Roppongi area(1~2Person ),32575084,Shie,Minato Ku,"",Tokyo,Private room,¥4519,"$30,28",8,4,-1,'-,Profesional
5816022,Ebisu & Hiroo Cozy Room 2,19615511,Panda,Shibuya Ku,"",Tokyo,Entire home/apt,¥8500,"$56,95",135,3,-1,'-,Profesional
5862514,父島の中心街の一軒家｡ﾋﾞｰﾁまで徒歩3分で､ｽｰﾊﾟｰや飲食店もすぐ側,16313055,Ganji,Ogasawara Mura,"",Tokyo,Private room,¥8608,"$57,67",10,5,-1,'-,Profesional
5876019,"Residential area, Peaceful Traditional House 1",20307199,Hotaka,Higashimurayama Shi,"",Tokyo,Private room,¥3228,"$21,63",58,3,-1,'-,Profesional
5888568,Good access to Nakano&Shinjuku 沼袋駅  Female 女性 only,26407522,Yoko,Nakano Ku,"",Tokyo,Private room,¥2905,"$19,46",128,5,-1,'-,Profesional
5888945,Easy access to Shinjuku&Nakano 沼袋駅 *Female 女性 only,26407522,Yoko,Nakano Ku,"",Tokyo,Private room,¥3228,"$21,63",110,5,-1,'-,Profesional
5940498,2F Corner Room w/ Comfortable Double Bed,30840659,Guesthouse,Katsushika Ku,"",Tokyo,Private room,¥2044,"$13,69",86,5,-1,'-,Profesional
5949669,"#201 Licensed. 7mins Sta,Tatami room. convinient",30883070,Takeshi,Koto Ku,"",Tokyo,Shared room,¥4950,"$33,17",259,8,-1,'-,Profesional
5959666,Sweet  pink +pocket wifi:),24230913,Yuni,Arakawa Ku,"",Tokyo,Entire home/apt,¥9469,"$63,44",173,7,-1,'-,Profesional
5963368,Near池袋-Trad. JP. villa w/ free wifi,29681737,文娟,Nerima Ku,"",Tokyo,Private room,¥6994,"$46,86",36,5,-1,'-,Profesional
5979941,"7min to Station, Japanese style room, Free WiFi",30840659,Guesthouse,Katsushika Ku,"",Tokyo,Private room,¥4950,"$33,17",25,5,-1,'-,Profesional
6050643,"Residential area, Peaceful Traditional House 3",20307199,Hotaka,Higashimurayama Shi,"",Tokyo,Entire home/apt,¥4842,"$32,44",46,3,-1,'-,Profesional
6065895,★JR山手線大塚駅2分/ｱｸｾｽ最高/SAKURAHOUSE#315★,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥4519,"$30,28",36,18,-1,'-,Profesional
6065963,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE#323★,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥6026,"$40,37",101,18,-1,'-,Profesional
6065964,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE#322★,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥4519,"$30,28",75,18,-1,'-,Profesional
6079843,25m SHINJUKU/ MUJI with free WiFi,11686184,Yoko,Kodaira Shi,"",Tokyo,Private room,¥5165,"$34,61",119,2,-1,'-,Profesional
6122133,"NO-1  Mountains,Onsen and Jp-Cuisine in Tokyo!",28596639,Tatsuhiro,Akiruno Shi,"",Tokyo,Private room,¥4519,"$30,28",178,5,-1,'-,Profesional
6128894,Room201 Ikebukuro is 5 min by train,24219962,Hiroya,Kita Ku,"",Tokyo,Private room,¥2044,"$13,69",53,8,-1,'-,Profesional
6149692,HARAJUKU ★Submarine Design House★ SHIBUYA,4626879,Sam,Shibuya Ku,"",Tokyo,Entire home/apt,¥19476,"$130,49",158,9,-1,'-,Profesional
6164909,Room203 Ikebukuro is 5 min by train,24219962,Hiroya,Kita Ku,"",Tokyo,Private room,¥2260,"$15,14",58,8,-1,'-,Profesional
6166571,Room204 Ikebukuro is 5 min by train,24219962,Hiroya,Kita Ku,"",Tokyo,Private room,¥3013,"$20,19",64,8,-1,'-,Profesional
6172827,13 min to Disneyland/akihabara,29410164,JCK Residence,Katsushika Ku,"",Tokyo,Private room,¥5810,"$38,93",60,4,-1,'-,Profesional
6177805,"Good access to Shinjuku, female guest only",26407522,Yoko,Nakano Ku,"",Tokyo,Private room,¥3228,"$21,63",120,5,-1,'-,Profesional
6194398,☆ Anna's house☆,30457696,Anna,Machida Shi,"",Tokyo,Private room,¥3228,"$21,63",43,2,-1,'-,Profesional
6206427,Shinjuku!2min walk station!wifi! 10am check-in!302,1295685,Nick,Shinjuku Ku,"",Tokyo,Entire home/apt,¥24963,"$167,25",230,5,-1,'-,Profesional
6214018,Room202 Ikebukuro is 5 min by train,24219962,Hiroya,Kita Ku,"",Tokyo,Private room,¥3551,"$23,79",74,8,-1,'-,Profesional
6264538,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE★B01,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥6026,"$40,37",86,18,-1,'-,Profesional
6279039,SHIBUYA 3MIN WALK / 2BRS COZY CENTRAL LOCATION #1,25842294,Tak,Shibuya Ku,"",Tokyo,Entire home/apt,¥15064,"$100,93",179,3,-1,'-,Profesional
6307179,Station Front: Higashinakano Sta.!!,32809486,Aya,Nakano Ku,"",Tokyo,Entire home/apt,¥4734,"$31,72",90,5,-1,'-,Profesional
6307516,"1mins from Higashi-nakano,Shinjuku,",32809486,Aya,Nakano Ku,"",Tokyo,Entire home/apt,¥4734,"$31,72",90,5,-1,'-,Profesional
6365363,Newly built apartment room 101,33170407,Hiroyoshi,Sumida Ku,"",Tokyo,Entire home/apt,¥30021,"$201,14",18,5,-1,'-,Profesional
6374299,5min to Ikebukuro station/ Brown Stone house,30314225,Ryo & Yuri,Toshima Ku,"",Tokyo,Entire home/apt,¥6886,"$46,14",78,2,-1,'-,Profesional
6436366,Shinjuku!2min walk station!wifi! 10am check-in!401,1295685,Nick,Shinjuku Ku,"",Tokyo,Entire home/apt,¥34970,"$234,30",243,5,-1,'-,Profesional
6439108,Green Apart Right In Shimokitazawa 2min walk!!,10705201,D'S Airbnb,Setagaya Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",171,2,-1,'-,Profesional
6505073,(4) 11mins Shinjuku. 17mins Shibuya. -JR Jujo Sta.,19152993,Sei,Itabashi Ku,"",Tokyo,Entire home/apt,¥4089,"$27,40",199,8,-1,'-,Profesional
6592213,ชอบคนไทยHouse(ห้องแบบญี่ปุ่น),34475322,Masaru,Machida Shi,"",Tokyo,Private room,¥3551,"$23,79",112,3,-1,'-,Profesional
6595315,Two room!eight beds!free wifi!tokyo,29410164,JCK Residence,Katsushika Ku,"",Tokyo,Private room,¥23027,"$154,28",25,4,-1,'-,Profesional
6613961,Room205 Ikebukuro is 5 min by train,24219962,Hiroya,Kita Ku,"",Tokyo,Private room,¥3228,"$21,63",35,8,-1,'-,Profesional
6617171,Nakameguro: Tranquility Garden Room,15751854,Ziggie,Meguro Ku,"",Tokyo,Private room,¥5380,"$36,05",40,3,-1,'-,Profesional
6635417,Akihabara and YANESEN is near!!!!,32764769,Koichi,Chiyoda Ku,"",Tokyo,Entire home/apt,¥6779,"$45,42",164,5,-1,'-,Profesional
6646878,near shibuya quiet residential area,34561184,Tanya & Toshiro,Setagaya Ku,"",Tokyo,Private room,¥6994,"$46,86",86,4,-1,'-,Profesional
6648293,Modern flat studio in Shinagawa Area,5749679,Sayoko,Shinagawa Ku,"",Tokyo,Entire home/apt,¥7747,"$51,90",206,2,-1,'-,Profesional
6663140,TOTORO HOUSE★TRAIN 2mins!★2xTOILETS★FAST WiFi.,34441930,Tokyo Family,Arakawa Ku,"",Tokyo,Entire home/apt,¥9039,"$60,56",93,2,-1,'-,Profesional
6672346,[S4B] Shinjuku/Shin-Okubo 5 min 2BR,20957992,Cookie,Shinjuku Ku,"",Tokyo,Entire home/apt,¥17647,"$118,23",120,13,-1,'-,Profesional
6732871,"Ueno,Asakusa,subway2min.3BR,6BED,*Luxuary house*",22601823,Jiyoung,Taito Ku,"",Tokyo,Entire home/apt,¥31958,"$214,12",115,2,-1,'-,Profesional
6738906,"★Ueno,Asakusa, subway 2min.2BR,3BED,narita51min",22601823,Jiyoung,Taito Ku,"",Tokyo,Entire home/apt,¥21951,"$147,07",105,2,-1,'-,Profesional
6749824,1 hour from the airport.,35340956,Yoshio,Taito Ku,"",Tokyo,Private room,¥4519,"$30,28",86,2,-1,'-,Profesional
6768640,Newly built apartment room102,33170407,Hiroyoshi,Sumida Ku,"",Tokyo,Entire home/apt,¥30021,"$201,14",34,5,-1,'-,Profesional
6800607,#313 Private Cozy Apt. in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),Nakano Ku,"",Tokyo,Entire home/apt,¥4519,"$30,28",28,10,-1,'-,Profesional
6815505,Omotesando House.表参道/南青山,35684204,Junko,Minato Ku,"",Tokyo,Entire home/apt,¥6779,"$45,42",110,2,-1,'-,Profesional
6837981,Newly built apartment room103,33170407,Hiroyoshi,Sumida Ku,"",Tokyo,Entire home/apt,¥30021,"$201,14",35,5,-1,'-,Profesional
6838363,Newly built apartment room201,33170407,Hiroyoshi,Sumida Ku,"",Tokyo,Entire home/apt,¥30021,"$201,14",34,5,-1,'-,Profesional
6838964,Newly built apartment room202,33170407,Hiroyoshi,Sumida Ku,"",Tokyo,Entire home/apt,¥30021,"$201,14",24,5,-1,'-,Profesional
6854721,Decoboco+,21769906,Decoboco,Koto Ku,"",Tokyo,Entire home/apt,¥7962,"$53,35",106,3,-1,'-,Profesional
6856801,Nishi-Ogikubo 1BR Studio Type-B (SSH1BRS-B) 5F,18776800,LiveinAsia,Suginami Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",40,18,-1,'-,Profesional
6859825,Room103 Ikebukuro is 5 min by train,24219962,Hiroya,Kita Ku,"",Tokyo,Private room,¥2044,"$13,69",39,8,-1,'-,Profesional
6860190,Room102 Ikebukuro is 5 min by train,24219962,Hiroya,Kita Ku,"",Tokyo,Private room,¥3013,"$20,19",29,8,-1,'-,Profesional
6874108,[M4A] Shinjuku/Shin-Okubo 5 min Comfy Real Beds,20957992,Cookie,Shinjuku Ku,"",Tokyo,Entire home/apt,¥18507,"$124,00",121,13,-1,'-,Profesional
6875368,One hour from the airport.,35340956,Yoshio,Taito Ku,"",Tokyo,Private room,¥4519,"$30,28",98,2,-1,'-,Profesional
6914620,LUX MODERN 2BRS / SHIBUYA 6MIN WALK-CERULEAN 1MIN,25842294,Tak,Shibuya Ku,"",Tokyo,Entire home/apt,¥22596,"$151,39",191,3,-1,'-,Profesional
6914633,☆KOUENJI 5min / SHINJUKU 9min (Free WiFi) ☆,33705289,Tomomasa,Suginami Ku,"",Tokyo,Entire home/apt,¥7532,"$50,46",203,3,-1,'-,Profesional
6939941,#301 Licensed.Tatami. 7mins Sta,30883070,Takeshi,Koto Ku,"",Tokyo,Private room,¥4950,"$33,17",246,8,-1,'-,Profesional
6975801,"Japanese Modern Studio, 2 stops to Shinjuku (#2)",36396507,Yuka,Shibuya Ku,"",Tokyo,Entire home/apt,¥50035,"$335,23",125,6,-1,'-,Profesional
7038511,3番伝統日本家屋都内には珍しい东京日本Free Wifi-2,29681737,文娟,Nerima Ku,"",Tokyo,Private room,¥7102,"$47,58",50,5,-1,'-,Profesional
7038739,伝統日本家屋都内には珍しい东京日本Free Wifi,29681737,文娟,Nerima Ku,"",Tokyo,Private room,¥6886,"$46,14",23,5,-1,'-,Profesional
7057399,102Tokyo JRHirai St. take a walk7minutes apartment,37012733,Mariko,Edogawa Ku,"",Tokyo,Entire home/apt,¥3981,"$26,67",37,3,-1,'-,Profesional
7076064,Relax with tatami room in Ikebukuro,36992850,真由美,Toshima Ku,"",Tokyo,Private room,¥5488,"$36,77",134,3,-1,'-,Profesional
7076299,"My office, You stay at night, I work at daytime",14454185,Kazumasa,Minato Ku,"",Tokyo,Private room,¥4519,"$30,28",120,2,-1,'-,Profesional
7094852,Sweet fantasy house / Free-Wi-Fi,35051740,Yasuko&Rintaro,Toshima Ku,"",Tokyo,Entire home/apt,¥13988,"$93,72",191,3,-1,'-,Profesional
7095347,"IKEBUKURO Japanese ""Mingei"" room",35051740,Yasuko&Rintaro,Toshima Ku,"",Tokyo,Entire home/apt,¥13988,"$93,72",224,3,-1,'-,Profesional
7116758,"Serviced Apt 1  ""My Tokyo"" - Tokyo Station & Ginza",37283120,MyTokyo,Chuo Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",55,4,-1,'-,Profesional
7123125,Condo 201 (Fully Renovated Flat in Central Tokyo),37312047,Kae,Minato Ku,"",Tokyo,Entire home/apt,¥16033,"$107,42",66,3,-1,'-,Profesional
7136098,☆☆KOUENJI 5min / SHINJUKU 10min Free WiFi ☆☆,33705289,Tomomasa,Suginami Ku,"",Tokyo,Entire home/apt,¥7747,"$51,90",77,3,-1,'-,Profesional
7162899,☆Japanese-style guest house near Asakusa & Skytree,37087932,Keita,Sumida Ku,"",Tokyo,Private room,¥3981,"$26,67",238,3,-1,'-,Profesional
7170836,直通新宿秋叶原东京成田机场 独栋整租 二厕二卫 12人入住可 固定+移动WiFi 车站接送行李免费,37525225,爽,Katsushika Ku,"",Tokyo,Entire home/apt,¥23027,"$154,28",74,2,-1,'-,Profesional
7208020,[Certified] Near Station & Lovely RiverSide!!,35925632,Toshi And Tomi,Hino Shi,"",Tokyo,Private room,¥3551,"$23,79",35,2,-1,'-,Profesional
7217107,#212 Good access. Convenient. 7mins to Sta.,30883070,Takeshi,Koto Ku,"",Tokyo,Shared room,¥2044,"$13,69",228,8,-1,'-,Profesional
7283120,Certified-Near Station & Lovely RiverSide!! Room2,35925632,Toshi And Tomi,Hino Shi,"",Tokyo,Private room,¥3551,"$23,79",5,2,-1,'-,Profesional
7310511,#214 Licensed. Convenient. 7mins to Sta.,30883070,Takeshi,Koto Ku,"",Tokyo,Shared room,¥2044,"$13,69",198,8,-1,'-,Profesional
7310945,"""T-ROOMS"" near Ginza & Tsukiji #C",38303856,Michihiro,Chuo Ku,"",Tokyo,Private room,¥3013,"$20,19",33,5,-1,'-,Profesional
7322455,Takahata Apartment 105,13088224,Rickie,Hino Shi,"",Tokyo,Entire home/apt,¥2582,"$17,30",15,4,-1,'-,Profesional
7349832,101 Tokyo JRHirai St. take a walk7minutes apartmen,37012733,Mariko,Edogawa Ku,"",Tokyo,Entire home/apt,¥4519,"$30,28",56,3,-1,'-,Profesional
7370013,#302 Private. 2 small double beds. 7mins from Sta.,30883070,Takeshi,Koto Ku,"",Tokyo,Private room,¥6456,"$43,26",229,8,-1,'-,Profesional
7389965,#213 licensed. ToeiShinjuku&Hanzomon.7min to Sta.,30883070,Takeshi,Koto Ku,"",Tokyo,Shared room,¥2044,"$13,69",215,8,-1,'-,Profesional
7393044,#211 Licensed. Convenient. 7mins to Sta.,30883070,Takeshi,Koto Ku,"",Tokyo,Shared room,¥2044,"$13,69",209,8,-1,'-,Profesional
7430129,LEGALCOURT Hideaways,38919757,Max,Akiruno Shi,"",Tokyo,Entire home/apt,¥3981,"$26,67",11,4,-1,'-,Profesional
7465252,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE#303★,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥5488,"$36,77",109,18,-1,'-,Profesional
7465311,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE#303B★,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥5488,"$36,77",106,18,-1,'-,Profesional
7465471,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE#306★,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥5488,"$36,77",142,18,-1,'-,Profesional
7465490,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE#301★,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥4950,"$33,17",40,18,-1,'-,Profesional
7466348,【SAKURAHOUSE】2mins to sta.!Cozy and Convenient!309,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥10007,"$67,05",80,18,-1,'-,Profesional
7482945,Ikebukuro/comfortable&cheapest bed,36763683,Noboru,Toshima Ku,"",Tokyo,Entire home/apt,¥5918,"$39,65",31,9,-1,'-,Profesional
7501744,"Accessible to Shibuya & Shimokita,Cozy comfy #102",39297075,Hiroyuki,Setagaya Ku,"",Tokyo,Entire home/apt,¥3766,"$25,23",59,4,-1,'-,Profesional
7611258,Asagaya Japanese Guest House 203,38655722,"Top Edge Co., Ltd.",Suginami Ku,"",Tokyo,Private room,¥3981,"$26,67",30,13,-1,'-,Profesional
7620544,(和室3人)最寄駅2駅-日比谷線/半蔵門線直通-浅草/上野/秋葉原/築地/銀座 /渋谷,39969626,Jun .  Yuna,Adachi Ku,"",Tokyo,Private room,¥13881,"$93,00",23,3,-1,'-,Profesional
7625528,[S6B] Shinjuku/Shin-Okubo 5 min Bright Apt,20957992,Cookie,Shinjuku Ku,"",Tokyo,Entire home/apt,¥17647,"$118,23",80,13,-1,'-,Profesional
7641713,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE#307★,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥9469,"$63,44",90,18,-1,'-,Profesional
7641736,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE#308★,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥9039,"$60,56",53,18,-1,'-,Profesional
7641752,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE#305★,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥5488,"$36,77",182,18,-1,'-,Profesional
7641757,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE#302★,27335625,Chihiro,Toshima Ku,"",Tokyo,Private room,¥7532,"$50,46",36,18,-1,'-,Profesional
7665605,Shared/Guest House BLENDIA #4,29311815,Motoki&Yuta,Meguro Ku,"",Tokyo,Shared room,¥2367,"$15,86",69,6,-1,'-,Profesional
7672285,E1--IKEBUKURO STA C6 EXIT 5MINUTES,36763683,Noboru,Toshima Ku,"",Tokyo,Entire home/apt,¥5918,"$39,65",42,9,-1,'-,Profesional
7698547,SHINJYUKU kabukicho @ wifi,40436140,石澤,Shinjuku Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",34,5,-1,'-,Profesional
7716778,ﾎｰｽﾄﾚｯｷﾝｸﾞができる｢馬ｶﾌｪﾏﾘﾔの風｣で楽しい旅を!,26509472,里枝,Hino Shi,"",Tokyo,Private room,¥7747,"$51,90",15,2,-1,'-,Profesional
7754062,East Shinjuku Big room 25 square★,38216568,Yuu,Shinjuku Ku,"",Tokyo,Entire home/apt,¥11836,"$79,30",121,3,-1,'-,Profesional
7782741,"2 minutes to Shinjuku, 3-story house",40951044,Lei,Shinjuku Ku,"",Tokyo,Entire home/apt,¥23672,"$158,60",125,6,-1,'-,Profesional
7812196,[RB3] Shinjuku! Vintage Apt + Portable Wifi,20957992,Cookie,Shinjuku Ku,"",Tokyo,Entire home/apt,¥5165,"$34,61",41,13,-1,'-,Profesional
7876373,"Nihonbasi/Imperial Palace/Akihabara,walk 15min",41516927,Yoshihito,Chuo Ku,"",Tokyo,Private room,¥3766,"$25,23",98,16,-1,'-,Profesional
7876385,"Tokyo sta/Nihonbasi/Imperial Palace/Ginza, #402",41516927,Yoshihito,Chuo Ku,"",Tokyo,Private room,¥4734,"$31,72",136,16,-1,'-,Profesional
7876639,"Center of Tokyo,Quite Area Location #405",41516927,Yoshihito,Chuo Ku,"",Tokyo,Private room,¥3981,"$26,67",103,16,-1,'-,Profesional
7899504,Asagaya Japanese Guest House 202,38655722,"Top Edge Co., Ltd.",Suginami Ku,"",Tokyo,Private room,¥3981,"$26,67",15,13,-1,'-,Profesional
7900657,15mins to Shibuya! 20mins to Harajuku! Free Wi-fi!,27484181,Hiroto,Setagaya Ku,"",Tokyo,Entire home/apt,¥8285,"$55,51",73,2,-1,'-,Profesional
7901470,"Seidokan 205 / Quiet, entirely private room with freedom of access (own bathroom/toilet)",17694529,Hisao,Taito Ku,"",Tokyo,Entire home/apt,¥2475,"$16,58",246,5,-1,'-,Profesional
7901621,"Seidokan 204/Quiet, entirely private room with freedom of access (own bathroom/toilet)",17694529,Hisao,Arakawa Ku,"",Tokyo,Entire home/apt,¥2475,"$16,58",213,5,-1,'-,Profesional
7903097,#1 close to Ikebkuro东京池袋附近民宿,9542500,Akira Jiang,Itabashi Ku,"",Tokyo,Private room,¥4519,"$30,28",60,3,-1,'-,Profesional
7905760,●Licensed●5min walk to Asakusa Sta. Huge room,27821041,Kenta,Sumida Ku,"",Tokyo,Entire home/apt,¥9039,"$60,56",56,3,-1,'-,Profesional
7911710,#1 Bed private room near ikebukuro,9542500,Akira Jiang,Itabashi Ku,"",Tokyo,Private room,¥4519,"$30,28",60,3,-1,'-,Profesional
7915597,Asagaya Japanese Guest House 102,38655722,"Top Edge Co., Ltd.",Suginami Ku,"",Tokyo,Private room,¥3981,"$26,67",30,13,-1,'-,Profesional
7940713,IKEBUKURO Comfy room for travellers,29681737,文娟,Nerima Ku,"",Tokyo,Private room,¥4950,"$33,17",118,5,-1,'-,Profesional
7948752,Omotesando! Two dobble beds!,35684204,Junko,Minato Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",17,2,-1,'-,Profesional
7953607,Asagaya Japanese Guest House 101,38655722,"Top Edge Co., Ltd.",Suginami Ku,"",Tokyo,Private room,¥3981,"$26,67",63,13,-1,'-,Profesional
7954446,Asagaya Japanese Guest House 103,38655722,"Top Edge Co., Ltd.",Suginami Ku,"",Tokyo,Private room,¥3981,"$26,67",17,13,-1,'-,Profesional
7956999,3 Minute walk from 西新宿5丁目 station#3,18132812,Kazumi,Shinjuku Ku,"",Tokyo,Entire home/apt,¥7962,"$53,35",138,12,-1,'-,Profesional
7962460,Nature Green Happy stay +pocket wifi :),24230913,Yuni,Arakawa Ku,"",Tokyo,Entire home/apt,¥9469,"$63,44",164,7,-1,'-,Profesional
7965448,Apartment hostel  2 min to station!  room#2,19532514,Josh F,Shinagawa Ku,"",Tokyo,Entire home/apt,¥6994,"$46,86",28,2,-1,'-,Profesional
8005428,"Ikebukuro one-story house, 4 guests, wi-fi",42261512,Kanae&Tsunaki,Toshima Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",189,5,-1,'-,Profesional
8053973,"NO-3 The mountains,Onsen and Cuisine in Tokyo!",28596639,Tatsuhiro,Akiruno Shi,"",Tokyo,Private room,¥4519,"$30,28",67,5,-1,'-,Profesional
8054021,"NO-2 The mountains,Onsen and Cuisine in Tokyo!",28596639,Tatsuhiro,Akiruno Shi,"",Tokyo,Private room,¥4519,"$30,28",115,5,-1,'-,Profesional
8059922,Apartment hostel  2 min to station!  room #1,19532514,Josh F,Shinagawa Ku,"",Tokyo,Entire home/apt,¥6994,"$46,86",53,2,-1,'-,Profesional
8152644,"""T-ROOMS"" near Ginza & Tsukiji #A",38303856,Michihiro,Chuo Ku,"",Tokyo,Private room,¥3013,"$20,19",30,5,-1,'-,Profesional
8153006,"""T-ROOMS"" near Ginza & Tsukiji #D",38303856,Michihiro,Chuo Ku,"",Tokyo,Private room,¥3013,"$20,19",17,5,-1,'-,Profesional
8153271,"""T-ROOMS"" near Ginza & Tsukiji #B",38303856,Michihiro,Chuo Ku,"",Tokyo,Private room,¥3013,"$20,19",42,5,-1,'-,Profesional
8173177,"Japanese Modern Apt, 2 Stops to Shinjuku (#3)",36396507,Yuka,Shibuya Ku,"",Tokyo,Entire home/apt,¥50035,"$335,23",144,6,-1,'-,Profesional
8175880,★skytree 1 minute★押上駅(oshiaga station)2 minute★301,43137306,Htg,Sumida Ku,"",Tokyo,Entire home/apt,¥7532,"$50,46",27,7,-1,'-,Profesional
8230682,R6…Downtown Tokyo/ Home stay,42045692,Mami,Adachi Ku,"",Tokyo,Private room,¥3981,"$26,67",55,4,-1,'-,Profesional
8260607,墨田公園前の最上階｡浅草へ徒歩10分｡ｽｶｲﾂﾘｰへ徒歩5分｡,43560434,純子,Sumida Ku,"",Tokyo,Private room,¥4734,"$31,72",15,2,-1,'-,Profesional
8274487,Modern Studio  for 3 in Shinagawa,5749679,Sayoko,Shinagawa Ku,"",Tokyo,Entire home/apt,¥8823,"$59,11",173,2,-1,'-,Profesional
8297870,Room available in Brand New House,7212968,Jason,Toshima Ku,"",Tokyo,Private room,¥4304,"$28,84",63,2,-1,'-,Profesional
8301218,"10 Min  to Asakusa, 5 Min  Skytree.",43560434,純子,Sumida Ku,"",Tokyo,Private room,¥4734,"$31,72",41,2,-1,'-,Profesional
8328784,Quiet&near Shinjuku/Shibuya#503,43751877,Masami,Shibuya Ku,"",Tokyo,Entire home/apt,¥4950,"$33,17",235,14,-1,'-,Profesional
8332946,Near SkyTree Aakusa Oshiage station Free wifi,43721134,Shio,Sumida Ku,"",Tokyo,Entire home/apt,¥7962,"$53,35",122,2,-1,'-,Profesional
8341784,Near Shinjuku! BigBalcony New!Powerful clothdryer~,43855091,Rumika,Shibuya Ku,"",Tokyo,Entire home/apt,¥13988,"$93,72",121,4,-1,'-,Profesional
8361293,Roppongi Shed House / + wifi,7923349,Rintaro,Minato Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",195,2,-1,'-,Profesional
8370304,Tokyo Machiya Apt #1: APT 34sqm WiFi&2Bikes,24212848,Takumi,Arakawa Ku,"",Tokyo,Entire home/apt,¥6456,"$43,26",54,4,-1,'-,Profesional
8372308,East Toranomon is the Central Tokyo,43230315,Hirotake,Minato Ku,"",Tokyo,Entire home/apt,¥15279,"$102,37",176,2,-1,'-,Profesional
8372570,"#25 Modernising interior in late August, 2017.",43214550,Kouhei,Shinjuku Ku,"",Tokyo,Entire home/apt,¥16893,"$113,18",164,4,-1,'-,Profesional
8380577,New Studio - 5min to Shinjuku (2),13521173,Alba & Cupidon,Shinjuku Ku,"",Tokyo,Entire home/apt,¥9254,"$62,00",199,2,-1,'-,Profesional
8398953,EXPERIENCE JAPAN with my family!!,43680640,Makiko (真紀子),Shinjuku Ku,"",Tokyo,Private room,¥10975,"$73,53",211,2,-1,'-,Profesional
8416408,"Near SHIBUYA Quiet Area, free pocket wifi provided",34561184,Tanya & Toshiro,Setagaya Ku,"",Tokyo,Private room,¥7962,"$53,35",57,4,-1,'-,Profesional
8432637,①Unique Sento Apartment in Asakusa,44395003,Yuichi,Taito Ku,"",Tokyo,Entire home/apt,¥7855,"$52,63",177,4,-1,'-,Profesional
8439131,R4…Tokyo downtown/OMoTeNaShi breakfast/Clean House,42045692,Mami,Adachi Ku,"",Tokyo,Private room,¥3766,"$25,23",34,4,-1,'-,Profesional
8450948,Recommended for families,44316986,Yukio,Machida Shi,"",Tokyo,Entire home/apt,¥4950,"$33,17",90,2,-1,'-,Profesional
8468825,Tokyo life style like you live here,42380408,Satoru & Kazue,Shibuya Ku,"",Tokyo,Entire home/apt,¥10975,"$73,53",137,2,-1,'-,Profesional
8535467,"10mins to Asakusa, Ueno, Akihabara! Free wi-fi !",27484181,Hiroto,Taito Ku,"",Tokyo,Entire home/apt,¥7962,"$53,35",66,2,-1,'-,Profesional
8567795,*B*Home WIFI & Compact & Tranquil Apt with LOFT!,44812749,Memo & Taki,Suginami Ku,"",Tokyo,Entire home/apt,¥4519,"$30,28",100,22,-1,'-,Profesional
